timestamp,cash,portfolio_value,total_pnl,run_id,returns,cumulative_returns,rolling_volatility,rolling_sharpe,peak,drawdown
2025-08-15 09:43:00+00:00,100000.0,100000.0,0.0,57217ba9,0.0,1.0,0.0,,100000.0,0.0
2025-08-15 09:44:00+00:00,100000.0,100000.0,0.0,57217ba9,0.0,1.0,0.0,,100000.0,0.0
2025-08-15 09:45:00+00:00,100000.0,100000.0,0.0,57217ba9,0.0,1.0,0.0,,100000.0,0.0
2025-08-15 09:46:00+00:00,100000.0,100000.0,0.0,57217ba9,0.0,1.0,0.0,,100000.0,0.0
2025-08-15 09:47:00+00:00,94995.0,99992.50124937532,-7.498750624683453,57217ba9,-7.498750624679307e-05,0.9999250124937532,0.0002661792418150252,-3.5496478698597693,100000.0,-7.498750624683452e-05
2025-08-15 09:48:00+00:00,94995.0,99990.674332645,-9.325667355005862,57217ba9,-1.8270537365250306e-05,0.99990674332645,0.00027062943633803985,-4.3419199530239005,100000.0,-9.325667355005863e-05
2025-08-15 09:49:00+00:00,94995.0,99993.09057735284,-6.90942264716432,57217ba9,2.416470059807274e-05,0.9999309057735285,0.00028911376144517435,-3.0111888054872837,100000.0,-6.90942264716432e-05
2025-08-15 09:50:00+00:00,94995.0,99996.03721724045,-3.962782759568654,57217ba9,2.9468434974866398e-05,0.9999603721724046,0.0003118155536900142,-1.6011832488287532,100000.0,-3.962782759554102e-05
2025-08-15 09:51:00+00:00,94995.0,99992.32445098204,-7.675549017949379,57217ba9,-3.7129133931057545e-05,0.9999232445098205,0.0003356301941669971,-2.8814479317759027,100000.0,-7.67554901796393e-05
2025-08-15 09:52:00+00:00,94995.0,99983.60239691476,-16.39760308525001,57217ba9,-8.722723584198011e-05,0.9998360239691477,0.0004468065896724681,-4.624291915541333,100000.0,-0.0001639760308523546
2025-08-15 09:53:00+00:00,89990.25025,99980.81864504777,-19.18135495223396,57217ba9,-2.7842084104445775e-05,0.9998081864504778,0.00045094125536207746,-5.359843064720984,100000.0,-0.0001918135495223396
2025-08-15 09:54:00+00:00,89990.25025,99973.77583449672,-26.224165503270346,57217ba9,-7.044161716718289e-05,0.9997377583449671,0.000497943616811086,-6.6363713177373915,100000.0,-0.00026224165503284895
2025-08-15 09:55:00+00:00,89990.25025,99962.64273287538,-37.35726712462201,57217ba9,-0.00011136021950164388,0.9996264273287537,0.0006045373927203401,-7.7872395634491385,100000.0,-0.00037357267124622014
2025-08-15 09:56:00+00:00,89990.25025,99949.93280252998,-50.06719747002353,57217ba9,-0.00012714680202452477,0.9994993280252997,0.0007114450041278945,-8.868889613498435,100000.0,-0.0005006719747002353
2025-08-15 09:57:00+00:00,89990.25025,99959.13506898766,-40.86493101234373,57217ba9,9.20687608250148e-05,0.9995913506898765,0.0008210421821690108,-6.272102619241546,100000.0,-0.0004086493101234373
2025-08-15 09:58:00+00:00,89990.25025,99970.6874000404,-29.312599959608633,57217ba9,0.00011557053834820863,0.9997068740004039,0.0009513411887422492,-3.8823842400702646,100000.0,-0.00029312599959594083
2025-08-15 09:59:00+00:00,89990.25025,99971.67271281096,-28.327287189051276,57217ba9,9.856016760290132e-06,0.9997167271281094,0.0009539947176965744,-3.7414108911850423,100000.0,-0.00028327287189036724
2025-08-15 10:00:00+00:00,89990.25025,99978.89286827532,-21.107131724667852,57217ba9,7.222201318057841e-05,0.9997889286827529,0.0010014802090666432,-2.6553583753053616,100000.0,-0.00021107131724682404
2025-08-15 10:01:00+00:00,89990.25025,99972.47972259932,-27.520277400675695,57217ba9,-6.41449959287721e-05,0.999724797225993,0.0010182585753688831,-3.4053391677001414,100000.0,-0.00027520277400675696
2025-08-15 10:02:00+00:00,89990.25025,99984.08756856668,-15.91243143333122,57217ba9,0.00011611041358139396,0.9998408756856664,0.0011176312160484266,-1.7935474328571226,100000.0,-0.0001591243143331667
2025-08-15 10:03:00+00:00,89990.25025,99987.44154183254,-12.55845816746296,57217ba9,3.35450704949114e-05,0.9998744154183249,0.001127100730159303,-1.4034741242383708,100000.0,-0.0001255845816746296
2025-08-15 10:04:00+00:00,89990.25025,99979.30676558152,-20.693234418475186,57217ba9,-8.135797981800863e-05,0.9997930676558148,0.0011576743762859035,-2.251900283272607,100000.0,-0.00020693234418475186
2025-08-15 10:05:00+00:00,89990.25025,99969.75609759556,-30.24390240444336,57217ba9,-9.55264473713191e-05,0.9996975609759552,0.0011953972685177902,-3.1877272879326273,100000.0,-0.0003024390240444336
2025-08-15 10:06:00+00:00,89990.25025,99976.08597089969,-23.914029100327753,57217ba9,6.331788283997497e-05,0.9997608597089965,0.0012267386761033324,-2.4559388463731966,100000.0,-0.000239140291003132
2025-08-15 10:07:00+00:00,89990.25025,99986.3070503113,-13.692949688702356,57217ba9,0.00010223524268182516,0.9998630705031126,0.0012666135422831552,-0.6156483461280468,100000.0,-0.00013692949688702357
2025-08-15 10:08:00+00:00,89990.25025,99985.74684656522,-14.25315343477996,57217ba9,-5.602804650006732e-06,0.9998574684656518,0.0012653980378223614,-0.49010278326747597,100000.0,-0.00014253153434779962
2025-08-15 10:09:00+00:00,89990.25025,99980.11760195842,-19.88239804157638,57217ba9,-5.6300470660408664e-05,0.9998011760195838,0.001275139834772351,-1.2814565223166525,100000.0,-0.0001988239804157638
2025-08-15 10:10:00+00:00,89990.25025,99970.67700573284,-29.322994267145987,57217ba9,-9.442473615772773e-05,0.999706770057328,0.0013043118853831432,-2.4496366629879573,100000.0,-0.0002932299426716054
2025-08-15 10:11:00+00:00,89990.25025,99965.88499008166,-34.115009918343276,57217ba9,-4.793421225812722e-05,0.9996588499008162,0.00130755819449851,-2.547675671601145,100000.0,-0.00034115009918343276
2025-08-15 10:12:00+00:00,89990.25025,99961.81247370974,-38.1875262902613,57217ba9,-4.073906185420029e-05,0.999618124737097,0.0012828387105261127,-2.1401624277104796,100000.0,-0.00038187526290261304
2025-08-15 10:13:00+00:00,89990.25025,99965.11448775892,-34.8855122410896,57217ba9,3.3032754883866033e-05,0.9996511448775889,0.001290349290909506,-1.533274944827764,100000.0,-0.0003488551224107505
2025-08-15 10:14:00+00:00,89990.25025,99959.05124725233,-40.94875274767401,57217ba9,-6.06535643725703e-05,0.999590512472523,0.0012845066629693846,-1.4442360060065444,100000.0,-0.00040948752747674007
2025-08-15 10:15:00+00:00,89990.25025,99956.7895134204,-43.21048657959909,57217ba9,-2.262660363128166e-05,0.9995678951342036,0.001226530081110635,-0.6009532289511359,100000.0,-0.00043210486579599094
2025-08-15 10:16:00+00:00,89990.25025,99959.79782060185,-40.20217939816939,57217ba9,3.009607647563861e-05,0.9995979782060181,0.0011391999544333694,1.0921463362169532,100000.0,-0.0004020217939815484
2025-08-15 10:17:00+00:00,89990.25025,99969.13859966428,-30.861400335721555,57217ba9,9.344535769462148e-05,0.9996913859966424,0.0011406060290303152,1.106006933947602,100000.0,-0.00030861400335721557
2025-08-15 10:18:00+00:00,89990.25025,99963.6872483865,-36.31275161349913,57217ba9,-5.4530341604852595e-05,0.9996368724838646,0.0010801253529781347,-0.8163431290335177,100000.0,-0.00036312751613499134
2025-08-15 10:19:00+00:00,89990.25025,99969.75869332912,-30.241306670883205,57217ba9,6.073650452220747e-05,0.9996975869332908,0.0011033199345349002,-0.2181223750841532,100000.0,-0.00030241306670883205
2025-08-15 10:20:00+00:00,89990.25025,99980.2614716846,-19.73852831539989,57217ba9,0.0001050595549370037,0.9998026147168456,0.0011378238009650456,0.15212747473352534,100000.0,-0.0001973852831539989
2025-08-15 10:21:00+00:00,89990.25025,99982.91344758344,-17.086552416556515,57217ba9,2.652499463207114e-05,0.9998291344758341,0.0011145844076363288,1.1802929716098964,100000.0,-0.00017086552416556514
2025-08-15 10:22:00+00:00,89990.25025,99980.85079966212,-19.149200337880757,57217ba9,-2.063000416974159e-05,0.9998085079966208,0.0010371451113939025,-0.3928024310095249,100000.0,-0.00019149200337880757
2025-08-15 10:23:00+00:00,89990.25025,99978.02377869665,-21.976221303353668,57217ba9,-2.8275624210705175e-05,0.999780237786966,0.0010325520917275595,-1.1489336798215062,100000.0,-0.0002197622130335367
2025-08-15 10:24:00+00:00,89990.25025,99979.2709386596,-20.729061340389308,57217ba9,1.2474341018364754e-05,0.9997927093865956,0.000993134427711527,-0.0040746063218835,100000.0,-0.00020729061340403858
2025-08-15 10:25:00+00:00,89990.25025,99981.61692603288,-18.38307396711025,57217ba9,2.346473775260982e-05,0.9998161692603283,0.000929112146221188,1.6093238117973196,100000.0,-0.000183830739671248
2025-08-15 10:26:00+00:00,89990.25025,99981.44012763964,-18.559872360361624,57217ba9,-1.7683090018927317e-06,0.999814401276396,0.0009041856558919688,0.7467009448079597,100000.0,-0.00018559872360361624
2025-08-15 10:27:00+00:00,89990.25025,99980.02574049358,-19.97425950641627,57217ba9,-1.4146497032352379e-05,0.9998002574049354,0.0008251470836740988,-0.9589243572662419,100000.0,-0.00019974259506416275
2025-08-15 10:28:00+00:00,89990.25025,99982.44198520144,-17.55801479857473,57217ba9,2.4167274312647535e-05,0.999824419852014,0.0008307163290715392,-0.5009539687247649,100000.0,-0.0001755801479856018
2025-08-15 10:29:00+00:00,89990.25025,99978.96495013405,-21.035049865953624,57217ba9,-3.477645672933516e-05,0.9997896495013401,0.0008153066558747196,-0.17778349453779266,100000.0,-0.00021035049865953623
2025-08-15 10:30:00+00:00,89990.25025,99978.37562215653,-21.624377843472757,57217ba9,-5.894519690352595e-06,0.9997837562215649,0.0007369425031627479,1.3169720255275643,100000.0,-0.00021624377843472756
2025-08-15 10:31:00+00:00,89990.25025,99971.71400398614,-28.285996013859403,57217ba9,-6.663059015443729e-05,0.999717140039861,0.0007570808867807843,0.9707790969591612,100000.0,-0.000282859960138594
2025-08-15 10:32:00+00:00,89990.25025,99977.6684285835,-22.331571416492807,57217ba9,5.956109342220017e-05,0.9997766842858347,0.0007640545034786403,2.6159655456210693,100000.0,-0.00022331571416492807
2025-08-15 10:33:00+00:00,89990.25025,99980.73293406662,-19.267065933381673,57217ba9,3.0651899882050415e-05,0.9998073293406659,0.0007630631887371969,2.5800503970214517,100000.0,-0.00019267065933381672
2025-08-15 10:34:00+00:00,89990.25025,99983.03131317894,-16.9686868210556,57217ba9,2.298822027890779e-05,0.9998303131317892,0.0007200751487885515,4.197656278997725,100000.0,-0.000169686868210556
2025-08-15 10:35:00+00:00,89990.25025,99980.73293406662,-19.267065933381673,57217ba9,-2.2987691832732082e-05,0.9998073293406659,0.0007203065152911529,4.189991613645589,100000.0,-0.00019267065933381672
2025-08-15 10:36:00+00:00,89990.25025,99980.02574049358,-19.97425950641627,57217ba9,-7.0732985474331045e-06,0.9998002574049355,0.0007199887963571911,3.5413664017190634,100000.0,-0.00019974259506416275
2025-08-15 10:37:00+00:00,89990.25025,99982.9723803812,-17.027619618806057,57217ba9,2.9472285747011995e-05,0.9998297238038116,0.0006546343121609168,2.663599194392682,100000.0,-0.00017027619618806056
2025-08-15 10:38:00+00:00,89990.25025,99984.85822990924,-15.14177009074774,57217ba9,1.8861706980066728e-05,0.999848582299092,0.0006138265610565965,4.347194155414811,100000.0,-0.00015141770090762292
2025-08-15 10:39:00+00:00,89990.25025,99990.86937527996,-9.13062472002639,57217ba9,6.012055702364627e-05,0.9999086937527991,0.0006131626832563715,4.339243683342809,100000.0,-9.130624720040942e-05
2025-08-15 10:40:00+00:00,89990.25025,99993.63921677432,-6.360783225682098,57217ba9,2.770094421289393e-05,0.9999363921677428,0.0005073961484318363,3.3227367024139807,100000.0,-6.360783225682098e-05
2025-08-15 10:41:00+00:00,89990.25025,99990.22111450467,-9.778885495310533,57217ba9,-3.418319701553596e-05,0.9999022111450463,0.0005214851770253662,1.7661491272901597,100000.0,-9.778885495325085e-05
2025-08-15 10:42:00+00:00,89990.25025,99994.9946711226,-5.005328877392458,57217ba9,4.7740234642157375e-05,0.9999499467112256,0.0005355390762806276,3.3283950290006343,100000.0,-5.0053288774070096e-05
2025-08-15 10:43:00+00:00,89990.25025,99992.99095599903,-7.00904400095169,57217ba9,-2.0038154211143855e-05,0.99992990955999,0.0005290869405612996,3.5651564548567083,100000.0,-7.009044000966241e-05
2025-08-15 10:44:00+00:00,89990.25025,99990.98724087547,-9.012759124525472,57217ba9,-2.0038555746726416e-05,0.9999098724087544,0.0005375401926753198,2.746985699307973,100000.0,-9.012759124525474e-05
2025-08-15 10:45:00+00:00,89990.25025,99991.93016563953,-8.06983436048904,57217ba9,9.43009755238755e-06,0.9999193016563948,0.0005337388124193501,2.435233723528316,100000.0,-8.069834360474488e-05
2025-08-15 10:46:00+00:00,89990.25025,99988.9835257519,-11.016474248099255,57217ba9,-2.946877695775285e-05,0.9998898352575185,0.0005473888781785217,1.7368874254066335,100000.0,-0.00011016474248099257
2025-08-15 10:47:00+00:00,89990.25025,99984.15103633625,-15.84896366376779,57217ba9,-4.8330218442638184e-05,0.999841510363362,0.0005749840835986327,0.9044388955801581,100000.0,-0.0001584896366375324
2025-08-15 10:48:00+00:00,89990.25025,99985.15289389802,-14.8471061019809,57217ba9,1.002016370987846e-05,0.9998515289389798,0.0005699417723638074,0.5996829720581652,100000.0,-0.00014847106101980898
2025-08-15 10:49:00+00:00,89990.25025,99992.69629201028,-7.303707989718532,57217ba9,7.544518254887222e-05,0.9999269629201023,0.0006101349435051323,2.8363840643427793,100000.0,-7.303707989718532e-05
2025-08-15 10:50:00+00:00,89990.25025,99996.2322598754,-3.7677401245891815,57217ba9,3.53622614075455e-05,0.9999623225987535,0.0006162344501995123,3.6518770931446,100000.0,-3.767740124603734e-05
2025-08-15 10:51:00+00:00,89990.25025,99991.4587032575,-8.541296742507257,57217ba9,-4.7737364798905446e-05,0.9999145870325744,0.0005885353760785616,4.2282371006321275,100000.0,-8.541296742507256e-05
2025-08-15 10:52:00+00:00,89990.25025,99991.812300044,-8.187699956004508,57217ba9,3.5362699082330806e-06,0.9999181230004394,0.0005586432066029674,3.1908637119805667,100000.0,-8.187699956004507e-05
2025-08-15 10:53:00+00:00,89990.25025,99994.81787272936,-5.182127270643832,57217ba9,3.005818792778392e-05,0.9999481787272929,0.0005583147317821238,3.179342159939309,100000.0,-5.182127270643832e-05
2025-08-15 10:54:00+00:00,89990.25025,99989.94775686384,-10.05224313616054,57217ba9,-4.870368254195068e-05,0.9998994775686377,0.0005883488250836731,1.4816985308049495,100000.0,-0.00010052243136160541
2025-08-15 10:55:00+00:00,89990.25025,99986.02291465372,-13.977085346268725,57217ba9,-3.925236784463326e-05,0.9998602291465365,0.000600747785514035,1.1099844028667887,100000.0,-0.00013977085346283274
2025-08-15 10:56:00+00:00,89990.25025,99985.78718346271,-14.212816537285107,57217ba9,-2.3576414395209966e-06,0.9998578718346265,0.0005999685838900804,1.210459965800622,100000.0,-0.00014212816537285107
2025-08-15 10:57:00+00:00,89990.25025,99984.50542932836,-15.494570671653491,57217ba9,-1.2819363336080691e-05,0.999845054293283,0.0005938587787424963,0.3256046386979671,100000.0,-0.0001549457067163894
2025-08-15 10:58:00+00:00,89990.25025,99986.7770081044,-13.22299189559999,57217ba9,2.271930801955868e-05,0.9998677700810433,0.0005955730960781432,0.40627917510215594,100000.0,-0.0001322299189559999
2025-08-15 10:59:00+00:00,89990.25025,99982.8505253862,-17.149474613790517,57217ba9,-3.92700198535989e-05,0.9998285052538612,0.0005685085497862353,-1.7771981139870745,100000.0,-0.00017149474613805069
2025-08-15 11:00:00+00:00,89990.25025,99987.61286933807,-12.387130661925768,57217ba9,4.7631608089293564e-05,0.99987612869338,0.000587343086440682,-1.2926447508285532,100000.0,-0.00012387130661925766
2025-08-15 11:01:00+00:00,89990.25025,99990.4568456957,-9.543154304294148,57217ba9,2.8443286883339525e-05,0.9999045684569563,0.0005853274713291778,0.051027400841135814,100000.0,-9.543154304294148e-05
2025-08-15 11:02:00+00:00,89990.25025,99993.2856199878,-6.714380012199399,57217ba9,2.8290442721568e-05,0.9999328561998773,0.0005681595070233322,-0.378766237361837,100000.0,-6.714380012199399e-05
2025-08-15 11:03:00+00:00,89990.25025,99987.68700420136,-12.31299579863844,57217ba9,-5.5989917240206744e-05,0.9998768700420129,0.0005978180628860232,-1.117717737796374,100000.0,-0.0001231299579863844
2025-08-15 11:04:00+00:00,89990.25025,99989.51392093168,-10.486079068330582,57217ba9,1.8271417062010187e-05,0.999895139209316,0.0005985063212941551,-0.30991518196769696,100000.0,-0.0001048607906831603
2025-08-15 11:05:00+00:00,89990.25025,99988.39419777438,-11.60580222561839,57217ba9,-1.1198405846735149e-05,0.999883941977743,0.000598338247558041,-0.7444039222286806,100000.0,-0.00011605802225618391
2025-08-15 11:06:00+00:00,89990.25025,99992.87309040352,-7.126909596467158,57217ba9,4.4794125009017804e-05,0.9999287309040344,0.0006106783278251087,0.8028895150510201,100000.0,-7.126909596481709e-05
2025-08-15 11:07:00+00:00,89990.25025,99995.64293189788,-4.357068102108315,57217ba9,2.7700389125362435e-05,0.9999564293189781,0.0005868281298730305,2.4680018017368015,100000.0,-4.3570681021228666e-05
2025-08-15 11:08:00+00:00,89990.25025,99996.05546148214,-3.944538517855108,57217ba9,4.12547559247578e-06,0.9999605546148208,0.0005866318525478914,2.3422182167393153,100000.0,-3.9445385178551075e-05
2025-08-15 11:09:00+00:00,89990.25025,99993.4034855833,-6.596514416698483,57217ba9,-2.6520805111784895e-05,0.9999340348558324,0.000534625909627128,0.16693610508920045,100000.0,-6.596514416698482e-05
2025-08-15 11:10:00+00:00,89990.25025,99987.98166819011,-12.01833180988615,57217ba9,-5.422175067748558e-05,0.9998798166819005,0.0005511375953683764,-1.8861173579415629,100000.0,-0.00012018331809886149
2025-08-15 11:11:00+00:00,89990.25025,99990.22111450467,-9.778885495310533,57217ba9,2.2397154910036576e-05,0.9999022111450462,0.0005334729113898555,-0.29207713002681535,100000.0,-9.778885495325085e-05
2025-08-15 11:12:00+00:00,89990.25025,99987.03874342608,-12.961256573922585,57217ba9,-3.182682309454954e-05,0.9998703874342603,0.000544475011206392,-1.1045322491630254,100000.0,-0.00012961256573922582
2025-08-15 11:13:00+00:00,89990.25025,99981.75432060123,-18.245679398765787,57217ba9,-5.285107841235259e-05,0.9998175432060118,0.0005583099163954187,-2.9482674698917215,100000.0,-0.00018245679398765788
2025-08-15 11:14:00+00:00,89990.25025,99987.6280714036,-12.37192859640345,57217ba9,5.8748227036886647e-05,0.9998762807140356,0.0005805051136212148,-0.5032736096169206,100000.0,-0.0001237192859640345
2025-08-15 11:15:00+00:00,89990.25025,99984.26436506436,-15.735634935626877,57217ba9,-3.364122546078985e-05,0.9998426436506431,0.0005759453258766857,-0.38450266014350293,100000.0,-0.00015735634935641428
2025-08-15 11:16:00+00:00,89990.25025,99974.36666421982,-25.63333578017773,57217ba9,-9.899258555723378e-05,0.9997436666421977,0.000673176517039639,-2.1377049991410306,100000.0,-0.00025633335780177733
2025-08-15 11:17:00+00:00,89990.25025,99967.27914176714,-32.72085823286034,57217ba9,-7.089339686927598e-05,0.999672791417671,0.0007117670910681938,-3.0498538855461965,100000.0,-0.00032720858232860336
2025-08-15 11:18:00+00:00,89990.25025,99974.09921116829,-25.90078883172828,57217ba9,6.822301716824519e-05,0.9997409921116824,0.0007553296019530044,-2.1148898294127556,100000.0,-0.00025900788831713725
2025-08-15 11:19:00+00:00,89990.25025,99981.1770255438,-18.8229744561977,57217ba9,7.079648060215327e-05,0.9998117702554377,0.0007918459373831233,-0.26596207335268607,100000.0,-0.00018822974456197698
2025-08-15 11:20:00+00:00,89990.25025,99979.24619038012,-20.753809619884123,57217ba9,-1.9311986727221786e-05,0.9997924619038008,0.0007729291808502045,-1.3637604946043504,100000.0,-0.00020753809619884124
2025-08-15 11:21:00+00:00,89990.25025,99979.63041598698,-20.369584013023996,57217ba9,3.843053648644457e-06,0.9997963041598694,0.0007640381837924381,-1.7853207466109215,100000.0,-0.00020369584013023995
2025-08-15 11:22:00+00:00,89990.25025,99972.9353226294,-27.064677370595746,57217ba9,-6.696457398092104e-05,0.9997293532262936,0.0007828922252342723,-3.27537603328683,100000.0,-0.00027064677370595747
2025-08-15 11:23:00+00:00,84985.7507374875,99961.69474798412,-38.305252015881706,57217ba9,-0.000112436176941344,0.9996169474798409,0.0008495082766793416,-3.855747369780645,100000.0,-0.00038305252015881705
2025-08-15 11:24:00+00:00,84985.7507374875,99965.17629492262,-34.82370507737505,57217ba9,3.4828810648868114e-05,0.9996517629492261,0.0008595651762245627,-3.567927399862028,100000.0,-0.00034823705077375054
2025-08-15 11:25:00+00:00,84985.7507374875,99961.50277157378,-38.4972284262185,57217ba9,-3.674803051423314e-05,0.9996150277157376,0.0008639553263900999,-3.9224150966102047,100000.0,-0.000384972284262185
2025-08-15 11:26:00+00:00,84985.7507374875,99959.20179483232,-40.79820516766631,57217ba9,-2.3018628948823228e-05,0.999592017948323,0.0008364175291478462,-5.073102806945218,100000.0,-0.00040798205167680865
2025-08-15 11:27:00+00:00,84985.7507374875,99956.15615898342,-43.84384101658361,57217ba9,-3.0468789208204505e-05,0.9995615615898339,0.0008206732684048058,-6.063513889728062,100000.0,-0.0004384384101658361
2025-08-15 11:28:00+00:00,84985.7507374875,99953.5149851497,-46.48501485030283,57217ba9,-2.6423323337021465e-05,0.9995351498514967,0.0008160383368995187,-6.56964064798938,100000.0,-0.00046485014850302834
2025-08-15 11:29:00+00:00,84985.7507374875,99950.75827056344,-49.24172943655867,57217ba9,-2.7579966414004176e-05,0.9995075827056342,0.0008161373115020124,-6.585195879514009,100000.0,-0.0004924172943655867
2025-08-15 11:30:00+00:00,84985.7507374875,99949.51603307256,-50.48396692745155,57217ba9,-1.2428494914673571e-05,0.9994951603307254,0.0008072301439208704,-6.005510416970351,100000.0,-0.00050483966927437
2025-08-15 11:31:00+00:00,84985.7507374875,99957.75171952687,-42.24828047311166,57217ba9,8.2398462555755e-05,0.9995775171952686,0.0008736410215078302,-4.683631447171619,100000.0,-0.00042248280473126216
2025-08-15 11:32:00+00:00,84985.7507374875,99963.9830074706,-36.01699252938852,57217ba9,6.233921668430398e-05,0.9996398300747057,0.0009143496578952101,-3.177472026781927,100000.0,-0.0003601699252940307
2025-08-15 11:33:00+00:00,84985.7507374875,99964.8225603214,-35.17743967860588,57217ba9,8.39855341427942e-06,0.9996482256032136,0.0009034198342030043,-2.361665107260268,100000.0,-0.00035177439678605877
2025-08-15 11:34:00+00:00,84985.7507374875,99958.71583782027,-41.28416217971244,57217ba9,-6.108871445686948e-05,0.9995871583782024,0.0008851271461488967,-4.116380994886472,100000.0,-0.0004128416217972699
