timestamp,symbol,action,quantity,price,execution_price,fees,trade_pnl,cash_after,run_id
2025-08-15 09:12:00+00:00,BTCUSDT,buy,1.0,118962.12,119021.60105999999,119.02160106,0.0,-19140.622661059984,38121fff
2025-08-15 09:13:00+00:00,BTCUSDT,buy,1.0,118950.0,119009.47499999999,119.009475,0.0,-138269.10713605996,38121fff
2025-08-15 09:14:00+00:00,BTCUSDT,buy,1.0,118922.78,118982.24139,118.98224139,0.0,-257370.33076744995,38121fff
2025-08-15 09:15:00+00:00,BTCUSDT,buy,1.0,118908.43,118967.88421499998,118.96788421499998,0.0,-376457.18286666495,38121fff
2025-08-15 09:16:00+00:00,BTCUSDT,buy,1.0,118891.19,118950.635595,118.95063559500001,0.0,-495526.76909725997,38121fff
