timestamp,symbol,action,quantity,price,execution_price,fees,trade_pnl,cash_after,run_id
2025-08-15 09:47:00+00:00,BNBUSDT,buy,5.893279775206737,848.0,848.424,5.0,0.0,94995.0,57217ba9
2025-08-15 09:53:00+00:00,ETHUSDT,buy,1.080206513837025,4626.2,4628.513099999999,4.99975,0.0,89990.25025,57217ba9
2025-08-15 11:23:00+00:00,BTCUSDT,buy,0.04200361687045609,118965.9816,119025.4645908,4.9995000125,0.0,84985.7507374875,57217ba9
2025-08-15 16:06:00+00:00,ETHUSDT,sell,1.080206513837025,4395.51,4393.3133433283365,4.745685690790387,-258.8099949004037,89726.69074258709,57217ba9
2025-08-15 16:31:00+00:00,ETHUSDT,buy,1.1289781578542932,4414.45,4416.657225,4.986309537754355,0.0,84735.39489529497,57217ba9
2025-08-19 14:41:00+00:00,ETHUSDT,sell,1.1289781578542932,4186.11,4184.017991004498,4.723664923913479,-267.368278764789,89454.33615428454,57217ba9
2025-08-19 14:49:00+00:00,ETHUSDT,buy,1.1831628185686314,4200.78,4202.880389999999,4.972691808339228,0.0,84476.67165413697,57217ba9
2025-08-19 18:41:00+00:00,BTCUSDT,sell,0.04200361687045609,113014.03,112957.55122438782,4.744625704254104,-259.61893395015056,89216.55273268682,57217ba9
2025-08-19 18:41:00+00:00,BTCUSDT,buy,0.043861666867235076,113014.03,113070.537015,4.9594622270513025,0.0,84252.13104340846,57217ba9
