timestamp,symbol,action,quantity,price,execution_price,fees,trade_pnl,cash_after,run_id
2025-08-15 09:12:00+00:00,BTCUSDT,buy,0.025205508691549777,118962.12,119021.60105999999,3.0,0.0,96997.0,182d7034
2025-08-18 02:50:00+00:00,BTCUSDT,sell,0.025205508691549777,115432.1,115374.41279360322,2.908070764451618,-94.83730631283377,99902.16269368716,182d7034
